date,symbol,open,close,low,high,volume
5/26/2011,GOOG,257.8838346,258.0980377,256.5388614,260.0855899,4252800
5/27/2011,GOOG,258.2723852,259.4778618,257.1864456,259.9211916,3504500
5/31/2011,GOOG,261.5201931,263.5226992,260.7729998,263.5376527,5394600
6/1/2011,GOOG,263.034539,261.8190828,261.6746432,265.6049171,5933900
6/2/2011,GOOG,262.8004081,263.0444877,260.2649117,264.1603038,4425500
6/3/2011,GOOG,260.0258059,260.5638014,259.7767515,262.8153615,3510000
6/6/2011,GOOG,260.7929276,259.557574,258.6559306,262.4268109,3898600
6/7/2011,GOOG,260.4691357,258.5463418,258.5264135,261.3358974,3829400
6/8/2011,GOOG,257.3010087,258.6160745,256.927412,259.6472349,3319100
6/9/2011,GOOG,259.0295272,257.4006487,256.8576794,259.0295272,3390700
6/10/2011,GOOG,256.0805781,253.8041154,253.6945266,257.3807209,4898000
6/13/2011,GOOG,254.0481955,251.4230387,250.1478136,254.1478355,4872700
6/14/2011,GOOG,253.1266547,253.2362434,252.5488185,256.0805781,4700400
6/15/2011,GOOG,251.5724836,250.5363642,249.3707278,253.2262797,4162000
6/16/2011,GOOG,250.4666161,249.2511749,247.4080783,252.3396052,5534600
6/17/2011,GOOG,252.1453299,241.6048148,241.4952261,252.3993737,10530000
6/20/2011,GOOG,241.5948661,241.3856374,238.720624,242.2075686,6079800
6/21/2011,GOOG,242.6857647,245.5799346,241.4603598,246.048182,5551400
6/22/2011,GOOG,244.8078232,242.5961037,242.4566231,245.2561428,4832200
6/23/2011,GOOG,240.1652218,239.213774,235.9808887,240.5288548,9639300
6/24/2011,GOOG,239.4429157,236.5537505,235.6272198,239.4777969,7639700
6/27/2011,GOOG,236.115395,240.4989628,235.9161304,243.2885184,6915100
6/28/2011,GOOG,241.1066909,245.9037115,241.1066909,247.1789362,5450500
6/29/2011,GOOG,247.3433195,247.8563974,245.2710808,249.191391,4703400
6/30/2011,GOOG,250.0581527,252.2449545,249.8140725,252.38941,4874900
7/1/2011,GOOG,252.4242913,259.5426205,252.2449545,259.6173275,7300500
7/5/2011,GOOG,261.669638,265.2263152,261.669638,266.7008054,7727100
7/6/2011,GOOG,265.7543315,266.6808771,265.5252048,268.2500021,5411300
7/7/2011,GOOG,269.490361,272.2798856,266.9399107,274.3122683,7900400
7/8/2011,GOOG,265.4803749,265.0021633,262.6509632,267.8215959,9576100
7/11/2011,GOOG,263.1042721,262.655968,261.769278,266.9897155,5699800
7/12/2011,GOOG,263.0943234,266.0083907,262.0183325,268.703311,5703600
7/13/2011,GOOG,267.4978036,268.12546,267.23877,270.9847481,5601200
7/14/2011,GOOG,268.5538662,263.4828431,262.3819804,269.9884694,13348700
7/15/2011,GOOG,297.6349098,297.6946937,292.9823442,299.0047852,27567000
7/18/2011,GOOG,295.1392392,296.3596697,294.895159,299.9014238,8970000
7/19/2011,GOOG,296.9574491,300.1504778,296.653585,301.2115148,5957200
7/20/2011,GOOG,299.9661821,296.5639241,296.5639241,300.2899436,4472200
7/21/2011,GOOG,295.9063912,302.3621823,295.8964121,302.8952034,6964900
7/22/2011,GOOG,301.5651837,307.9612212,301.0072604,308.593852,7082700
7/25/2011,GOOG,305.5353141,308.3348184,305.3559619,311.5378267,6286600
7/26/2011,GOOG,307.8715608,310.0982182,307.4581075,312.578905,4703200
7/27/2011,GOOG,307.4381797,302.4767758,301.2463662,309.3161432,7898200
7/28/2011,GOOG,301.4655436,304.3298067,300.3746301,306.8404004,6240000
7/29/2011,GOOG,300.9873326,300.7183503,300.7183503,306.3323123,8305700
8/1/2011,GOOG,304.4693028,302.2525936,298.4717641,306.6013255,7961800
8/2/2011,GOOG,301.8690477,295.0944087,294.6809559,303.6971759,6425100
8/3/2011,GOOG,296.0259286,299.4630684,290.7257794,300.3746301,7680000
8/4/2011,GOOG,296.1404917,287.682195,287.6572923,298.3073961,9866000
8/5/2011,GOOG,290.1828096,288.4393679,279.9511638,293.8989107,11902500
8/8/2011,GOOG,280.4393236,271.9909756,271.1590951,283.4380775,15049300
8/9/2011,GOOG,279.4530245,285.6348584,269.4953353,286.2326074,12987800
8/10/2011,GOOG,279.6423254,273.4803884,272.8427838,281.0071955,10779400
8/11/2011,GOOG,275.876419,280.0159221,273.1815291,283.189023,9697300
8/12/2011,GOOG,283.6871624,280.8328485,279.1541348,284.1853017,6332200
8/15/2011,GOOG,275.6821436,277.575061,272.005929,281.4405766,14343200
8/16/2011,GOOG,275.1840048,268.4940823,264.1603038,275.1890095,13930700
8/17/2011,GOOG,269.0071447,265.579984,264.3944352,270.8303289,8188700
8/18/2011,GOOG,260.7580767,251.4977611,249.3109439,261.4654139,12628400
8/19/2011,GOOG,248.7380975,244.5438152,244.5139233,256.4741031,10860500
8/22/2011,GOOG,251.0594057,248.1552871,246.3420665,252.5538083,9848500
8/23/2011,GOOG,250.8103363,258.4417275,248.5986164,259.731921,8726000
8/24/2011,GOOG,258.6957867,260.6683854,257.6497032,264.0108899,7215800
8/25/2011,GOOG,264.2001599,259.0494555,258.1827243,267.632295,6610500
8/26/2011,GOOG,259.0245529,262.4467392,255.6123462,264.2350417,7219400
8/29/2011,GOOG,266.2823778,268.5339384,265.7842389,268.7182341,4689000
8/30/2011,GOOG,268.0905782,269.3409161,264.4143631,270.4816344,6000300
8/31/2011,GOOG,271.3533705,269.4704327,266.9996642,272.1304717,5406700
9/1/2011,GOOG,269.3658183,265.2562226,264.6185871,270.9000616,4849000
9/2/2011,GOOG,261.2561852,261.4405118,259.3931757,262.9747551,4820300
9/6/2011,GOOG,254.4467103,260.1154669,254.2972654,260.404377,5451900
9/7/2011,GOOG,264.2350417,266.0183698,262.7157215,266.9697877,5532200
9/8/2011,GOOG,265.9037764,266.4816274,264.9573329,268.5438871,4778700
9/9/2011,GOOG,264.7082784,261.4454861,259.6223323,266.3272082,6562000
9/12/2011,GOOG,258.0133511,264.0706434,257.7841946,265.0021633,5360700
9/13/2011,GOOG,265.0071377,263.7717841,260.723195,265.9436325,4726000
9/14/2011,GOOG,265.301053,265.0420194,261.9286715,267.4729014,5408900
9/15/2011,GOOG,266.7506102,270.2674313,266.2823778,271.4729079,5943700
9/16/2011,GOOG,271.3832475,272.3197418,270.5563414,272.399454,7095000
9/19/2011,GOOG,269.1665686,272.3147674,266.6908258,273.9237485,4955200
9/20/2011,GOOG,273.6746637,272.2948396,270.3222409,278.21764,5578900
9/21/2011,GOOG,272.8228555,268.5937223,268.4243496,276.4642192,5047400
9/22/2011,GOOG,262.1428751,259.3582939,256.040722,263.4031618,8833500
9/23/2011,GOOG,257.3159626,261.7742523,256.2898069,262.2275612,5575300
9/26/2011,GOOG,262.6410145,264.9523585,255.6671408,265.4703953,5288000
9/27/2011,GOOG,268.0955829,268.6634549,267.0245973,272.5040684,6044300
9/28/2011,GOOG,269.739415,263.4330383,262.8651663,270.9946968,4543500
9/29/2011,GOOG,267.0195925,262.7655567,258.7356428,267.6472484,5834900
9/30/2011,GOOG,259.1341416,256.5587897,256.230023,261.0220846,5467500
10/3/2011,GOOG,253.9734885,246.8352315,246.5761979,255.0444742,8982200
10/4/2011,GOOG,244.1004705,250.0133222,239.4030745,250.7804438,8348700
10/5/2011,GOOG,247.2486693,251.4081002,239.4877456,252.9523077,9102100
10/6/2011,GOOG,252.8028628,256.3944218,250.3620167,256.6534553,6874200
10/7/2011,GOOG,257.4504535,256.5986458,254.1976403,259.2786121,5733100
10/10/2011,GOOG,261.6098844,267.5824901,260.6235549,267.731935,4661700
10/11/2011,GOOG,265.7344341,270.5762697,265.7344341,272.3795257,5728100
10/12/2011,GOOG,273.0420329,273.2263595,271.2985609,276.5787823,6379300
10/13/2011,GOOG,273.9885068,278.4517714,272.9872538,278.4567458,11417700
10/14/2011,GOOG,298.6162345,294.7357655,292.6884289,298.6809933,17123600
10/17/2011,GOOG,290.7706099,290.1180513,287.9213008,294.8104725,8046400
10/18/2011,GOOG,289.0122143,294.1529396,287.6224111,295.1741204,7630000
10/19/2011,GOOG,292.5738658,289.2662431,288.5290289,294.9250664,5884900
10/20/2011,GOOG,289.8640225,290.7457072,288.6734685,293.3459618,6783200
10/21/2011,GOOG,293.6548002,294.1429909,292.2550483,295.2687557,6807300
10/24/2011,GOOG,292.2650274,297.0969143,292.1554387,298.865289,6879400
10/25/2011,GOOG,295.4431032,290.4916784,290.3372592,296.3895766,5099900
10/26/2011,GOOG,293.6747285,292.060773,285.3609018,293.9885717,5767600
10/27/2011,GOOG,298.093193,298.2177048,295.5427432,300.2251853,7588800
10/28/2011,GOOG,296.1504713,298.9499756,296.0159799,300.0259356,5034700
10/31/2011,GOOG,296.4344071,295.2139765,294.7307911,298.7258233,5134700
11/1/2011,GOOG,288.9673838,288.2450926,287.2986187,291.6622737,6273500
11/2/2011,GOOG,291.3584097,291.3185535,289.1566544,292.8827042,4257600
11/3/2011,GOOG,292.4044932,297.6349098,290.7706099,297.6349098,5359500
11/4/2011,GOOG,295.6423833,296.9574491,295.1093622,298.7507259,5690700
11/7/2011,GOOG,295.552692,303.0296943,295.0097525,303.2538466,6739900
11/8/2011,GOOG,303.3634354,305.0271952,300.6735198,306.0384278,6081400
11/9/2011,GOOG,301.002286,299.3534797,298.2127305,303.5577107,7449700
11/10/2011,GOOG,301.8341664,296.4294327,294.6759816,301.8441455,5758200
11/11/2011,GOOG,299.5278267,303.039643,298.182854,304.9026834,7983700
11/14/2011,GOOG,302.865296,305.3559619,302.7557073,307.8864839,6401200
11/15/2011,GOOG,305.2563523,307.1293413,304.1106287,307.8864839,5372000
11/16/2011,GOOG,304.8976786,304.593845,304.1654388,307.9960726,5236500
11/17/2011,GOOG,303.8864769,299.3136236,297.2762362,305.002293,7012700
11/18/2011,GOOG,299.8764908,296.3297927,295.7668951,301.1218544,6599900
11/21/2011,GOOG,292.7830946,289.3858109,284.977326,293.1516865,6025000
11/22/2011,GOOG,288.9175486,288.9175486,286.5464511,291.3932914,4828600
11/23/2011,GOOG,286.6012297,283.9910264,283.9910264,289.0420913,4668900
11/25/2011,GOOG,281.5402167,280.4493027,279.6173924,286.0632652,3136400
11/28/2011,GOOG,288.6037358,292.9972673,287.1741069,293.3111109,5678900
11/29/2011,GOOG,292.8428481,290.3770849,289.5800862,294.0782326,3677200
11/30/2011,GOOG,297.8590616,298.5763784,294.9399895,298.6361628,6819300
12/1/2011,GOOG,298.8802425,305.7395382,298.3821036,306.8503794,7268300
12/2/2011,GOOG,307.3734215,309.0222278,306.9798965,310.835433,8201900
12/5/2011,GOOG,312.6486685,311.6573642,310.0384343,314.7707121,6418800
12/6/2011,GOOG,310.3323193,310.7208699,308.9624743,313.1368283,4670300
12/7/2011,GOOG,309.6797911,310.5315993,307.896463,311.6623385,4531500
12/8/2011,GOOG,309.3609736,306.8752821,306.5016854,312.5540029,4844200
12/9/2011,GOOG,307.8466581,312.5390798,307.3534932,313.3908875,5553100
12/12/2011,GOOG,309.7794008,311.5278476,308.987377,311.9213721,4384100
12/13/2011,GOOG,313.2065614,311.6474155,310.2625867,317.0920048,8086500
12/14/2011,GOOG,309.7644473,307.8815095,305.1019331,310.9948569,7836600
12/15/2011,GOOG,310.0982182,308.6137798,308.1903479,310.835433,4835200
12/16/2011,GOOG,310.9948569,311.8117834,309.5751767,313.4855228,8952000
12/19/2011,GOOG,312.8329642,309.7544986,308.8429065,313.0770444,4302900
12/20/2011,GOOG,312.8279899,314.0085643,312.8230155,314.7408047,4794200
12/21/2011,GOOG,313.829243,311.7420508,308.3248388,314.730856,5014400
12/22/2011,GOOG,312.8030877,313.6748238,312.3348249,314.6860255,3658200
12/23/2011,GOOG,314.8205164,315.3883889,314.1031996,316.1555105,2918200
12/27/2011,GOOG,314.8454191,318.9301121,314.8205164,321.042207,3224800
12/28/2011,GOOG,320.1754453,318.6561555,317.8591265,321.2962662,4270200
12/29/2011,GOOG,319.5478198,320.0010978,316.4145441,320.2999875,3162500
12/30/2011,GOOG,319.8118278,321.7445704,319.8118278,322.1729766,3577800
1/3/2012,GOOG,325.2514427,331.4631537,324.9675065,332.8280547,7380500
1/4/2012,GOOG,331.2738837,332.892813,329.0771022,333.8741383,5749400
1/5/2012,GOOG,329.8293008,328.2750988,326.8903004,330.7458673,6590300
1/6/2012,GOOG,328.3448623,323.7968808,323.6823177,328.7682638,5405900
1/9/2012,GOOG,322.0434601,310.0683113,309.4556089,322.2925145,11688800
1/10/2012,GOOG,313.6997259,310.4070571,307.3036883,315.7171551,8824000
1/11/2012,GOOG,310.5863785,311.8117834,309.4008297,313.5203742,4817800
1/12/2012,GOOG,314.4319663,313.6449164,312.0807966,315.2638462,3764400
1/13/2012,GOOG,311.9612282,311.328598,309.3709223,312.3049484,4631800
1/17/2012,GOOG,314.8105677,313.1169005,311.6723176,314.8105677,3832800
1/18/2012,GOOG,312.1455244,315.2738253,309.8989691,315.8167951,5544000
1/19/2012,GOOG,319.298735,318.5913972,314.5515341,319.298735,12657800
1/20/2012,GOOG,294.1629192,291.9013795,289.7643825,294.3970197,21231800
1/23/2012,GOOG,291.9063538,291.6672481,290.4916784,293.2313987,6851300
1/24/2012,GOOG,292.0657778,289.3808366,287.9213008,292.743239,6134400
1/25/2012,GOOG,287.6772207,283.682188,282.1329913,288.2749696,10012700
1/26/2012,GOOG,284.922516,282.9897734,281.2213992,286.1678795,6476500
1/27/2012,GOOG,284.3247675,288.9075999,283.6024758,289.0769725,7262000
1/30/2012,GOOG,287.9462029,287.7668816,285.6298841,288.9175486,4678400
1/31/2012,GOOG,290.4119667,288.9723582,286.5016206,290.9101055,4300700
2/1/2012,GOOG,291.378338,289.3310014,288.4891728,291.6572993,4658700
2/2/2012,GOOG,291.3434866,291.463024,289.9536834,292.1106082,4847400
2/3/2012,GOOG,294.2276774,297.0520839,292.9275347,297.4207067,6360700
2/6/2012,GOOG,296.394551,303.4082658,295.8964121,304.2750275,7386700
2/7/2012,GOOG,302.4418945,302.2525936,300.7532316,303.5577107,4199700
2/8/2012,GOOG,303.1841135,303.7868672,301.2413918,304.5340611,3686400
2/9/2012,GOOG,304.8678016,304.5888403,303.3634354,306.1031861,4546300
2/10/2012,GOOG,302.8055425,301.8242177,300.8727695,302.9300543,4667700
2/13/2012,GOOG,304.1106287,304.9574626,303.8715234,305.7744194,3646100
2/14/2012,GOOG,304.6286964,303.7420368,301.2513405,304.8578529,3620900
2/15/2012,GOOG,305.3211105,301.6498702,300.1554522,305.3211105,4869900
2/16/2012,GOOG,300.2849692,302.1280818,297.7494729,303.2688001,5080700
2/17/2012,GOOG,301.3559549,301.191587,300.0757708,302.6809998,4916400
2/21/2012,GOOG,300.8080107,305.8541012,300.3148766,307.7868742,4980100
2/22/2012,GOOG,304.8379251,302.835419,302.2227166,307.2389301,3948700
2/23/2012,GOOG,302.3671871,301.9238269,299.05459,302.835419,4125300
2/24/2012,GOOG,302.5415346,303.8117699,301.6249681,304.6835059,3885600
2/27/2012,GOOG,302.1629326,303.5178546,301.4007854,305.0371748,3641300
2/28/2012,GOOG,303.8615747,308.0409031,302.7059025,308.7283429,5716400
2/29/2012,GOOG,308.1455175,307.9711699,306.6013255,311.632462,6297200
3/1/2012,GOOG,309.9687017,310.0384343,307.9213656,311.6822668,4492000
3/2/2012,GOOG,309.8391847,309.465588,309.0023304,310.835433,3158300
3/5/2012,GOOG,309.0571096,305.9786434,304.5490145,310.0832648,3198400
3/6/2012,GOOG,302.8902291,301.3509805,295.8117255,303.2688001,6372500
3/7/2012,GOOG,303.3883375,302.267547,301.7993151,304.4543489,2538400
3/8/2012,GOOG,303.8815025,302.4369202,302.0433952,304.6087681,2700900
3/9/2012,GOOG,302.8403934,299.0047852,298.8802425,304.8080177,5361100
3/12/2012,GOOG,298.8802425,301.4456158,298.5116202,302.3671871,3350400
3/13/2012,GOOG,303.2389231,307.7370694,301.6448655,307.7719208,4508300
3/14/2012,GOOG,306.3522406,306.8454051,305.585119,310.2277353,5895700
3/15/2012,GOOG,307.1492691,309.4058041,306.267554,310.5863785,4888300
3/16/2012,GOOG,309.2862666,311.3535001,308.8678086,311.7868812,6123800
3/19/2012,GOOG,310.3970776,315.806816,309.4605833,317.4456737,4361800
3/20/2012,GOOG,314.2825215,315.5627359,312.4643419,316.8429503,3092400
3/21/2012,GOOG,316.1206592,318.7956212,315.0745761,322.4867893,4957600
3/22/2012,GOOG,318.0583761,321.8193077,314.3223776,323.1891527,4838400
3/23/2012,GOOG,322.0932649,320.0957635,319.2539045,323.0397383,3894800
3/26/2012,GOOG,321.2962662,323.4531606,318.5764433,323.5328729,3651900
3/27/2012,GOOG,322.307468,322.3024936,321.1966262,325.5304041,4029400
3/28/2012,GOOG,324.7981339,326.6561695,324.3248972,328.0659005,5096700
3/29/2012,GOOG,325.5004972,322.9948774,320.9475717,327.0696223,3862900
3/30/2012,GOOG,324.6586681,319.4232771,319.3037093,325.5253994,4638700
4/2/2012,GOOG,319.1891457,322.2526584,316.2352223,322.5415994,4585400
4/3/2012,GOOG,321.5004902,320.1106871,318.1281396,322.7657512,4105000
4/4/2012,GOOG,318.033474,316.3896415,314.3721819,318.307461,3267300
4/5/2012,GOOG,314.9400544,314.97991,313.1119261,317.0272465,4654700
4/9/2012,GOOG,313.0670957,314.2426957,311.4780428,316.4793024,4381600
4/10/2012,GOOG,315.5776893,312.2601179,311.10942,316.0658496,4982500
4/11/2012,GOOG,315.8018417,316.7931151,314.4718224,316.8130434,4414300
4/12/2012,GOOG,319.9761957,324.2900458,318.9350865,325.3510524,11556300
4/13/2012,GOOG,322.5665016,311.1343227,310.6063063,323.2838184,16379700
4/16/2012,GOOG,310.337324,301.9038991,299.7071485,310.7407977,11426700
4/17/2012,GOOG,303.1442574,303.6473711,302.3721614,307.6922086,6070400
4/18/2012,GOOG,302.8902291,302.5913394,300.2799949,305.2563523,5358900
4/19/2012,GOOG,301.7146285,298.5315485,298.3821036,306.9798965,6613800
4/20/2012,GOOG,300.9973117,296.917593,296.8030299,303.2887279,6139700
4/23/2012,GOOG,295.3434936,297.6847146,293.9985204,298.1081161,4411900
4/24/2012,GOOG,298.0035321,299.5128732,297.5452489,302.1828605,3872600
4/25/2012,GOOG,300.8727695,303.722109,300.3148766,304.5340611,3655800
4/26/2012,GOOG,304.3148836,306.5863715,303.7121299,307.8466581,4200600
4/27/2012,GOOG,306.3622197,306.3422919,304.1604644,307.2190023,3284900
4/30/2012,GOOG,305.3509875,301.2962014,299.1841065,306.8902356,4832600
5/1/2012,GOOG,300.7681551,301.0869726,298.9748778,304.6586033,4019600
5/2/2012,GOOG,299.4779915,302.4967041,299.1841065,302.9201056,3235000
5/3/2012,GOOG,303.6722738,304.3696623,303.3385327,306.267554,3749900
5/4/2012,GOOG,301.8291921,297.3709019,297.2911896,302.8105168,4431300
5/7/2012,GOOG,296.3895766,302.6411437,296.3895766,304.1455105,4003800
5/8/2012,GOOG,301.6349168,305.2513779,299.228937,307.2986836,5374600
5/9/2012,GOOG,302.2774957,303.4381727,299.7818555,307.0396804,4675000
5/10/2012,GOOG,305.3360645,305.684759,303.9761378,306.9450147,3083200
5/11/2012,GOOG,304.0359217,301.4854719,301.2563453,306.1280883,4214400
5/14/2012,GOOG,299.2687931,300.8727695,299.1691531,303.1143809,3662400
5/15/2012,GOOG,301.5452559,304.4144927,300.7482268,306.3522406,4219900
5/16/2012,GOOG,307.8267303,313.2912475,306.8205029,313.8740734,9706300
5/17/2012,GOOG,315.7321085,310.3622267,309.4556089,317.7346147,6732700
5/18/2012,GOOG,311.3834075,299.0794921,297.2364105,315.0297457,11991700
5/21/2012,GOOG,299.1342713,305.9089108,298.8802425,306.6959602,6173800
5/22/2012,GOOG,305.5751697,299.2787418,296.887716,305.759466,6126600
5/23/2012,GOOG,299.7021433,303.5925919,297.4456088,303.6623251,6379900
5/24/2012,GOOG,303.4431471,300.7033963,298.3173449,304.8179968,3796600
5/25/2012,GOOG,299.3783818,294.661058,293.0420978,299.7419994,7190500
5/29/2012,GOOG,296.7930503,296.0608104,293.0620261,298.4468619,5230900
5/30/2012,GOOG,292.9823442,293.0171956,290.6759746,294.8453542,3827600
5/31/2012,GOOG,293.2612757,289.3459553,288.4194396,293.8989107,5958800
6/1/2012,GOOG,284.8278812,284.4244075,283.114316,285.2562874,6138700
6/4/2012,GOOG,284.0458056,288.2151852,283.9412216,289.1616591,4883500
6/5/2012,GOOG,286.6510654,284.1404713,282.1778213,287.9860591,4697200
6/6/2012,GOOG,287.1641279,289.2014848,285.734499,289.8988734,4207200
6/7/2012,GOOG,292.7033829,288.0358639,287.5477036,292.8478534,3530100
6/8/2012,GOOG,286.8503151,289.1417313,286.2176844,289.415688,2831300
6/11/2012,GOOG,291.0147204,283.189023,282.2874105,291.5676384,5342100
6/12/2012,GOOG,283.8216538,281.4953558,278.2475474,284.0856617,6472500
6/13/2012,GOOG,279.8116677,279.4978549,278.2973522,282.4418297,3923000
6/14/2012,GOOG,279.6024693,278.4816479,277.2213922,281.4804327,4707200
6/15/2012,GOOG,279.1242578,281.2014709,277.5053279,281.2064452,6024800
6/18/2012,GOOG,280.2600022,284.3596487,278.5812884,286.0333578,5012400
6/19/2012,GOOG,285.7245194,289.6796959,285.4903884,291.0495713,4167900
6/20/2012,GOOG,288.8229133,287.6772207,285.6846632,288.9175486,4710800
6/21/2012,GOOG,288.8378673,281.5501654,280.8129202,288.8378673,4037600
6/22/2012,GOOG,282.939969,284.673462,281.8540294,284.673462,4472400
6/25/2012,GOOG,282.6061976,279.3035796,277.6348449,282.984799,3174900
6/26/2012,GOOG,280.3297348,281.2861574,278.6958515,282.24258,2710500
6/27/2012,GOOG,282.7905242,283.5875223,281.953639,285.923769,3397200
6/28/2012,GOOG,281.8938855,281.1018308,277.5650814,282.0582534,3856100
6/29/2012,GOOG,286.4069549,288.9524304,285.0321356,288.9823069,5057800
7/2/2012,GOOG,289.8241664,289.15168,287.1741069,290.4119667,3323300
7/3/2012,GOOG,288.9225533,292.817946,287.9213008,293.1068565,2387800
7/5/2012,GOOG,293.2812035,296.8478598,293.1716148,298.9101195,4709200
7/6/2012,GOOG,295.1193413,291.8964051,290.3223057,295.652332,4339700
7/9/2012,GOOG,291.3833123,291.9113586,289.5402301,293.2015222,3443000
7/10/2012,GOOG,293.993546,289.7643825,288.2899231,295.1093622,3860500
7/11/2012,GOOG,287.0744669,284.5289915,281.415674,287.8465629,7024700
7/12/2012,GOOG,282.5016136,284.1753226,279.9959938,284.8976138,4636800
7/13/2012,GOOG,285.0072025,287.1840557,283.2139257,288.4941471,3966700
7/16/2012,GOOG,287.1093487,286.387057,284.8229068,288.5140749,2936100
7/17/2012,GOOG,288.1355039,287.28867,283.1392182,289.25132,3372700
7/18/2012,GOOG,287.4132127,289.2961505,286.9897803,290.7556863,3107900
7/19/2012,GOOG,291.9761173,295.4231749,291.9063538,298.1230695,9384300
7/20/2012,GOOG,303.2438974,304.2700531,297.9736247,305.3260849,12975800
7/23/2012,GOOG,299.1193482,306.6062998,298.0085065,308.0210057,7150000
7/24/2012,GOOG,306.3522406,302.6511233,301.0421421,307.8117764,4033800
7/25/2012,GOOG,303.02472,302.8603217,301.5552046,305.5452628,3659600
7/26/2012,GOOG,306.3522406,305.5353141,303.8765282,307.2837605,3382900
7/27/2012,GOOG,308.2899879,316.2950067,307.5975733,316.3149041,7125900
7/30/2012,GOOG,316.8379456,314.9699613,313.5751837,320.1007378,4389700
7/31/2012,GOOG,312.9575069,315.3037023,312.9375786,317.0621283,3745100
8/1/2012,GOOG,317.4606271,315.1592622,314.511678,318.5614898,3702900
8/2/2012,GOOG,311.5876316,313.2015871,310.541548,317.8242756,3970100
8/3/2012,GOOG,318.8056003,319.4681076,316.8827761,320.6586307,3808300
8/6/2012,GOOG,318.611325,320.2103271,318.4170497,323.4780937,3578000
8/7/2012,GOOG,319.6972338,319.0745826,317.0471744,320.9276439,3978300
8/8/2012,GOOG,318.3323637,319.9164117,318.0583761,321.7296473,2654200
8/9/2012,GOOG,321.0521557,319.9761957,319.5627429,321.9787013,2148500
8/10/2012,GOOG,318.1032066,319.8018482,316.8778017,319.9214165,2879800
8/13/2012,GOOG,322.5017433,328.7732382,322.1331205,328.8429713,6560200
8/14/2012,GOOG,328.3946672,333.082114,328.2701245,335.1692758,7350800
8/15/2012,GOOG,333.8890613,332.5241907,330.8105952,335.8666648,4839400
8/16/2012,GOOG,332.5092372,335.1792554,332.2950341,336.0609401,3448200
8/17/2012,GOOG,335.8019065,337.3062728,334.5964294,337.3610828,4371600
8/20/2012,GOOG,336.4893463,336.5092746,335.0746405,338.1680601,3529300
8/21/2012,GOOG,335.2987928,333.505516,329.8491982,337.7346795,4461000
8/22/2012,GOOG,332.444479,337.3262011,332.1057636,339.029817,3832600
8/23/2012,GOOG,335.8766439,337.1369001,334.2477349,338.9700331,3581700
8/24/2012,GOOG,336.5391511,338.0484923,335.7819782,338.95511,2863800
8/27/2012,GOOG,330.2576766,333.3610455,328.3896928,334.7458743,5246900
8/28/2012,GOOG,331.2589297,337.3610828,331.1294132,337.5453786,4132600
8/29/2012,GOOG,337.4208364,342.7209856,336.8131083,343.2091459,6002900
8/30/2012,GOOG,340.8430222,339.5678125,338.8205883,342.4121472,3265900
8/31/2012,GOOG,340.7234847,341.2664237,338.7508556,343.0049218,4270000
9/4/2012,GOOG,340.9974414,339.248995,335.4930681,341.2215932,3793200
9/5/2012,GOOG,338.7309273,339.0896014,338.3025515,341.9688174,3429100
9/6/2012,GOOG,341.6998047,348.394732,341.0871023,348.6388121,6109700
9/7/2012,GOOG,348.6936217,351.7571339,347.5329447,354.7957439,6490100
9/10/2012,GOOG,353.5553851,349.0771671,347.8916183,355.0747053,5139100
9/11/2012,GOOG,347.6774152,344.8031731,344.2103984,349.0173832,3761500
9/12/2012,GOOG,343.4183746,344.1506449,339.1692828,346.1581254,5304300
9/13/2012,GOOG,345.2515076,351.7023243,343.9812722,353.1768141,5337900
9/14/2012,GOOG,353.4757038,353.5155599,352.1855406,355.1693406,5256500
9/17/2012,GOOG,352.7334843,353.6649739,351.1842876,355.1095871,3027800
9/18/2012,GOOG,352.569086,357.7995026,352.0709467,357.9887732,4149000
9/19/2012,GOOG,357.410952,362.3922838,356.8679827,362.9203001,6219700
9/20/2012,GOOG,360.8829431,362.7011226,359.2640133,364.3250572,5836500
9/21/2012,GOOG,364.73851,365.6251691,363.6974009,366.0884267,12765800
9/24/2012,GOOG,364.1357563,373.291442,363.7621596,373.6202087,7154200
9/25/2012,GOOG,375.1196006,373.1818533,372.4346595,381.0174989,12162400
9/26/2012,GOOG,373.5255735,375.323855,369.117088,379.1993199,11388200
9/27/2012,GOOG,378.5567404,376.8381705,374.4222116,379.9963484,7891600
9/28/2012,GOOG,375.6675448,375.8418918,374.1731576,378.2329486,5587700
10/1/2012,GOOG,378.1084059,379.4683021,376.6937,381.0723089,6359700
10/2/2012,GOOG,381.1719181,377.0822507,373.7348022,381.565443,5601200
10/3/2012,GOOG,376.4496199,379.8269757,374.6961992,380.5343135,4433100
10/4/2012,GOOG,379.9514875,382.5915983,378.2827534,383.5081647,4926700
10/5/2012,GOOG,383.9166432,382.3923486,381.0772833,385.7448023,5492200
10/8/2012,GOOG,379.0797819,377.5056521,375.6675448,380.3649403,3931800
10/9/2012,GOOG,378.4172443,370.6563361,369.8792353,379.2391755,6028900
10/10/2012,GOOG,369.5454943,370.8904371,367.7671405,372.3699012,4095000
10/11/2012,GOOG,375.0448937,374.3375256,373.7447509,377.8344492,4785600
10/12/2012,GOOG,374.5218522,370.9851028,370.6613104,376.0262184,4826400
10/15/2012,GOOG,369.5853504,369.1071393,363.9863114,370.5268195,6060700
10/16/2012,GOOG,368.683707,370.9602001,366.8555792,372.1009189,4131800
